ID,ON,AREA,ADDRESS,STREET,SITE,SIDE,ASSIGNED,COMMON,BOTANICAL,CULTIVAR,DBH,REMOVAL,STEMS,COND,MAINTPRIM,OBSERVE,INSPECT,LOCATION,NOTES,DATE,TIME,STAFF,XCOORD,YCOORD,FAILURE,LIKELIHOOD,TARGET,CONSEQ,RISK,UNIQUEID,EDITTIME,SPREAD,HEIGHT,CLEARANCE,DECAYCL,DECAYT,DECAYRF,DAMC,DAMT,DAMRF,CAVITYCL,CAVITYT,CAVITYRF,IMPROPMULC,IMPROPPRUN,NUTRIENTD,PEST,GIRDLING,STRESS,OHUTILITY,TOP_HEIGHT,CROWN_M,CROWN_DIE
2528.00000,B St,Phillips Park,"101",B St,26.00000,Front,False,"baldcypress, common",Taxodium distichum,,11.00000,N/A,1.00000,Fair,N/A,None,False,Park,root damage,9/25/2015,2:28:23 PM,SR,559997.01342,608144.67179,Improbable,Unlikely,Medium,Negligible,Low,SR 20150925142824,9/25/2015 2:28:24 PM,"25","27",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"27",0-5%,0-5%
2529.00000,B St,Phillips Park,"101",B St,27.00000,Front,False,"pine, Japanese black",Pinus thunbergii,,9.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/25/2015,2:31:43 PM,SR,560034.58103,608050.75277,Improbable,Unlikely,Medium,Negligible,Low,SR 20150925143143,9/25/2015 2:31:43 PM,"11","16",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"16",0-5%,0-5%
2530.00000,B St,Phillips Park,"101",B St,28.00000,Front,False,"pine, Japanese black",Pinus thunbergii,,6.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/25/2015,2:34:30 PM,SR,560039.05336,608049.85831,Possible,Unlikely,Medium,Minor,Low,SR 20150925143431,9/25/2015 2:37:22 PM,"11","12",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"12",0-5%,0-5%
2531.00000,B St,Phillips Park,"101",B St,29.00000,Front,False,"pine, Japanese black",Pinus thunbergii,,11.00000,N/A,1.00000,Good,N/A,None,False,Park,,9/25/2015,2:35:37 PM,SR,560052.47036,608054.33064,Improbable,Unlikely,Medium,Negligible,Low,SR 20150925143538,9/25/2015 2:35:38 PM,"22","33",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"33",0-5%,0-5%
2532.00000,B St,Phillips Park,"101",B St,30.00000,Front,False,"pine, Japanese black",Pinus thunbergii,,8.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/25/2015,2:38:08 PM,SR,560034.58103,608005.13497,Imminent,Somewhat Likely,Low,Negligible,Low,SR 20150925143808,9/25/2015 2:38:08 PM,"20","20",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"20",0-5%,0-5%
2533.00000,B St,Phillips Park,"101",B St,31.00000,Front,False,"pine, Japanese black",Pinus thunbergii,,8.00000,N/A,1.00000,Good,N/A,None,False,Park,,9/25/2015,2:39:58 PM,SR,560013.11382,608001.55710,Improbable,Unlikely,Medium,Negligible,Low,SR 20150925143959,9/25/2015 2:41:45 PM,"17","17",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"17",0-5%,0-5%
2534.00000,B St,Phillips Park,"101",B St,32.00000,Front,False,"maple, red",Acer rubrum,,19.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/25/2015,2:44:18 PM,SR,559917.40588,607990.82350,Possible,Unlikely,Medium,Minor,Low,SR 20150925144418,9/25/2015 2:44:18 PM,"34","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"50",0-5%,0-5%
2535.00000,B St,Phillips Park,"101",B St,33.00000,Front,False,"oak, sand post",Quercus margaretta,,8.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,9/25/2015,2:48:08 PM,SR,559903.98888,608094.58165,Improbable,Unlikely,Medium,Negligible,Low,SR 20150925144809,9/25/2015 2:48:09 PM,"19","26",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"26",0-5%,0-5%
2536.00000,B St,Phillips Park,"101",B St,34.00000,Front,False,"birch, river",Betula nigra,,13.00000,N/A,3.00000,Good,N/A,None,False,Park,,9/25/2015,2:51:49 PM,SR,559831.98430,608058.35574,Imminent,Likely,Medium,Negligible,Low,SR 20150925145149,9/28/2015 11:36:22 AM,"26","33",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"33",0-5%,0-5%
2537.00000,B St,Phillips Park,"101",B St,35.00000,Front,False,"birch, river",Betula nigra,,9.00000,N/A,2.00000,Good,N/A,None,False,Park,,9/25/2015,2:55:06 PM,SR,559692.00025,608086.53145,Improbable,Unlikely,Medium,Negligible,Low,SR 20150925145506,9/28/2015 8:15:31 AM,"21","29",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"29",0-5%,0-5%
2538.00000,B St,Phillips Park,"101",B St,36.00000,Front,False,"oak, pin",Quercus palustris,,27.00000,N/A,1.00000,Fair,N/A,None,False,Park,"cable and brace; bls; poor structure",9/28/2015,8:15:42 AM,SR,559780.10523,608076.24508,Probable,Somewhat Likely,Medium,Negligible,Low,SR 20150928081630,9/28/2015 11:35:28 AM,"45","56",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"56",0-5%,6-10%
2539.00000,B St,Phillips Park,"101",B St,37.00000,Front,False,"oak, pin",Quercus palustris,,15.00000,N/A,1.00000,Fair,N/A,None,False,Park,bls,9/28/2015,8:21:16 AM,SR,559797.10010,608068.19488,Possible,Unlikely,Medium,Significant,Low,SR 20150928082117,9/28/2015 11:36:01 AM,"30","60",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"59",0-5%,6-10%
2540.00000,B St,Phillips Park,"101",B St,38.00000,Front,False,blackgum,Nyssa sylvatica,,13.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/28/2015,8:28:00 AM,SR,559797.99456,608052.98894,Imminent,Likely,Medium,Minor,Moderate,SR 20150928082801,9/28/2015 11:36:09 AM,"22","55",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"55",0-5%,6-10%
2541.00000,B St,Phillips Park,"101",B St,39.00000,Front,False,"oak, pin",Quercus palustris,,17.00000,N/A,1.00000,Fair,N/A,None,False,Park,bls,9/28/2015,9:16:20 AM,SR,559764.89929,608051.20001,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928091621,11/19/2015 6:48:09 PM,"36","61",None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,No,"61",0-5%,11-15%
2542.00000,B St,Phillips Park,"101",B St,40.00000,Front,False,"oak, pin",Quercus palustris,,4.00000,N/A,1.00000,Fair,N/A,None,False,Park,bls,9/28/2015,9:19:36 AM,SR,559752.37676,608060.14468,Possible,Unlikely,Medium,Negligible,Low,SR 20150928091936,11/19/2015 6:48:09 PM,"15","24",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"24",0-5%,6-10%
2543.00000,B St,Phillips Park,"101",B St,41.00000,Front,False,"oak, pin",Quercus palustris,,27.00000,N/A,1.00000,Fair,Sucker Trunk,None,False,Park,bls,9/28/2015,9:21:55 AM,SR,559739.85422,608052.09448,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928092156,11/19/2015 6:48:09 PM,"52","73",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"73",0-5%,0-5%
2544.00000,B St,Phillips Park,"101",B St,42.00000,Front,False,"oak, pin",Quercus palustris,,44.00000,N/A,2.00000,Poor,N/A,None,False,Park,"cable and brace; bls",9/28/2015,9:26:06 AM,SR,559713.02022,608014.52687,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928092607,9/28/2015 9:26:07 AM,"50","56",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"56",16-20%,6-10%
2545.00000,B St,Phillips Park,"101",B St,43.00000,Front,False,"maple, red",Acer rubrum,,31.00000,N/A,3.00000,Fair,N/A,None,False,Park,cable and brace,9/28/2015,9:31:25 AM,SR,559704.99227,607982.21767,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928093125,9/28/2015 4:21:11 PM,"32","58",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"58",0-5%,6-10%
2546.00000,B St,Phillips Park,"101",B St,44.00000,Front,False,"oak, pin",Quercus palustris,,26.00000,N/A,1.00000,Fair,N/A,None,False,Park,bls,9/28/2015,9:43:11 AM,SR,559695.95859,607925.93087,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928094311,11/19/2015 6:48:09 PM,"45","65",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"65",0-5%,6-10%
2547.00000,B St,Phillips Park,"101",B St,45.00000,Front,False,"maple, red",Acer rubrum,,22.00000,N/A,3.00000,Fair,N/A,None,False,Park,,9/28/2015,9:48:42 AM,SR,559705.68717,607889.79613,Improbable,Unlikely,Medium,Severe,Low,SR 20150928094842,9/28/2015 4:19:14 PM,"301","44",None,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,No,"44",0-5%,0-5%
2548.00000,B St,Phillips Park,"101",B St,46.00000,Front,False,"oak, pin",Quercus palustris,,20.00000,N/A,1.00000,Fair,Sucker Trunk,None,False,Park,bls,9/28/2015,9:56:27 AM,SR,559734.87292,607891.88083,Probable,Somewhat Likely,Medium,Significant,Moderate,SR 20150928095627,11/19/2015 7:28:20 PM,"30","62",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"62",16-20%,6-10%
2549.00000,B St,Phillips Park,"101",B St,47.00000,Front,False,"maple, red",Acer rubrum,,17.00000,N/A,1.00000,Fair,N/A,None,False,Park,root damage,9/28/2015,10:00:11 AM,SR,559754.33008,607897.44002,Possible,Unlikely,Medium,Minor,Low,SR 20150928100011,9/28/2015 4:20:10 PM,"30","60",None,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Yes,"60",16-20%,0-5%
2550.00000,B St,Phillips Park,"101",B St,48.00000,Front,False,blackgum,Nyssa sylvatica,,8.00000,N/A,2.00000,Good,N/A,None,False,Park,,9/28/2015,10:04:14 AM,SR,559726.53413,607921.06658,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928100414,9/28/2015 4:20:52 PM,"15","20",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"20",0-5%,0-5%
2551.00000,B St,Phillips Park,"101",B St,49.00000,Front,False,"maple, red",Acer rubrum,,19.00000,Complete,2.00000,Very Poor,N/A,None,False,Park,cable and brace,9/28/2015,10:07:03 AM,SR,559732.78822,607923.15127,Probable,Somewhat Likely,Medium,Severe,Moderate,SR 20150928100703,9/28/2015 4:20:56 PM,"20","45",None,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,No,"45",0-5%,0-5%
2552.00000,B St,Phillips Park,"101",B St,50.00000,Front,False,"maple, silver",Acer saccharinum,,3.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/28/2015,10:37:20 AM,SR,559764.89929,607953.70313,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928103721,9/28/2015 11:03:14 AM,"12","20",None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"20",0-5%,0-5%
2553.00000,B St,Phillips Park,"101",B St,51.00000,Front,False,"oak, pin",Quercus palustris,,26.00000,N/A,1.00000,Fair,Sucker Trunk,None,False,Park,bls,9/28/2015,10:45:41 AM,SR,559770.31275,607902.99921,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928104541,11/19/2015 6:48:12 PM,"37","65",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"65",0-5%,6-10%
2554.00000,B St,Phillips Park,"101",B St,52.00000,Front,False,"sweetgum, American",Liquidambar styraciflua,,22.00000,N/A,1.00000,Good,N/A,None,False,Park,root damage,9/28/2015,10:51:25 AM,SR,559808.73192,607920.75680,Improbable,Unlikely,Medium,Minor,Low,SR 20150928105125,10/1/2015 8:39:38 AM,"46","83",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"83",0-5%,0-5%
2555.00000,B St,Phillips Park,"101",B St,53.00000,Front,False,"maple, red",Acer rubrum,,9.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/28/2015,10:55:29 AM,SR,559779.59649,607913.69367,Possible,Unlikely,Medium,Negligible,Low,SR 20150928105529,10/1/2015 8:39:12 AM,"30","43",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"43",0-5%,0-5%
2556.00000,B St,Phillips Park,"101",B St,54.00000,Front,False,"maple, red",Acer rubrum,,14.00000,Complete,1.00000,Very Poor,N/A,None,False,Park,,9/28/2015,10:58:36 AM,SR,559798.13722,607916.34234,Probable,Likely,High,Severe,High,SR 20150928105837,10/1/2015 8:50:33 AM,"20","52",None,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,No,"52",0-5%,0-5%
2557.00000,B St,Phillips Park,"101",B St,55.00000,Front,False,"maple, red",Acer rubrum,,10.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/28/2015,11:03:20 AM,SR,559764.00482,607989.48180,Probable,Somewhat Likely,Medium,Negligible,Low,SR 20150928110320,9/28/2015 11:03:20 AM,"22","42",None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,No,"42",0-5%,0-5%
2558.00000,B St,Phillips Park,"101",B St,56.00000,Front,False,"maple, silver",Acer saccharinum,,6.00000,N/A,1.00000,Very Good,N/A,None,False,Park,root damage,9/28/2015,11:06:20 AM,SR,559791.73330,607967.12013,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928110620,9/28/2015 11:06:20 AM,"20","37",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"37",0-5%,0-5%
2559.00000,B St,Phillips Park,"101",B St,57.00000,Front,False,"maple, red",Acer rubrum,,21.00000,N/A,2.00000,Poor,N/A,None,False,Park,cable and brace,9/28/2015,11:09:58 AM,SR,559772.05503,608010.94900,Probable,Somewhat Likely,Medium,Negligible,Low,SR 20150928110958,11/19/2015 6:55:32 PM,"25","54",None,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,No,"54",0-5%,0-5%
2560.00000,B St,Phillips Park,"101",B St,58.00000,Front,False,"maple, red",Acer rubrum,,17.00000,N/A,2.00000,Fair,N/A,None,False,Park,,9/28/2015,11:17:46 AM,SR,559775.63289,608015.42134,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928111746,9/28/2015 11:17:46 AM,"27","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"50",0-5%,6-10%
2561.00000,B St,Phillips Park,"101",B St,59.00000,Front,False,"maple, red",Acer rubrum,,28.00000,N/A,2.00000,Good,N/A,None,False,Park,,9/28/2015,11:38:17 AM,SR,559799.78350,607985.00947,Probable,Somewhat Likely,Medium,Negligible,Low,SR 20150928113817,9/28/2015 11:46:30 AM,"45","75",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"75",0-5%,0-5%
2562.00000,B St,Phillips Park,"101",B St,60.00000,Front,False,blackgum,Nyssa sylvatica,,15.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,9/28/2015,11:41:26 AM,SR,559813.20050,607985.90393,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928114126,9/28/2015 11:46:47 AM,"30","71",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"71",0-5%,0-5%
2563.00000,B St,Phillips Park,"101",B St,61.00000,Front,False,blackgum,Nyssa sylvatica,,17.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,9/28/2015,11:47:06 AM,SR,559821.25070,607974.27586,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928114706,9/28/2015 11:47:06 AM,"32","70",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"70",0-5%,0-5%
2564.00000,B St,Phillips Park,"101",B St,62.00000,Front,False,"oak, pin",Quercus palustris,,15.00000,N/A,1.00000,Fair,N/A,None,False,Park,bls,9/28/2015,12:03:32 PM,SR,559833.77323,607981.43160,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928120332,11/19/2015 6:48:10 PM,"20","64",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"64",0-5%,26-30%
2565.00000,B St,Phillips Park,"101",B St,63.00000,Front,False,blackgum,Nyssa sylvatica,,15.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,9/28/2015,12:07:32 PM,SR,559822.14516,608000.21540,Improbable,Unlikely,Medium,Minor,Low,SR 20150928120732,9/28/2015 12:07:32 PM,"35","61",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"61",0-5%,0-5%
2566.00000,B St,Phillips Park,"101",B St,64.00000,Front,False,"oak, pin",Quercus palustris,,22.00000,N/A,1.00000,Good,N/A,None,False,Park,bls,9/28/2015,12:10:12 PM,SR,559822.14516,608010.94900,Possible,Unlikely,Medium,Minor,Low,SR 20150928121013,11/19/2015 6:48:08 PM,"36","65",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"65",0-5%,0-5%
2567.00000,B St,Phillips Park,"101",B St,65.00000,Front,False,blackgum,Nyssa sylvatica,,13.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/28/2015,12:12:01 PM,SR,559846.29577,608004.68774,Possible,Unlikely,Medium,Negligible,Low,SR 20150928121202,9/28/2015 12:12:02 PM,"30","57",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"57",0-5%,0-5%
2568.00000,B St,Phillips Park,"101",B St,66.00000,Front,False,"sweetgum, American",Liquidambar styraciflua,,22.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/28/2015,1:41:47 PM,SR,559227.59683,608109.38414,Improbable,Unlikely,Medium,Minor,Low,SR 20150928134220,9/28/2015 2:16:47 PM,"35","85",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"85",11-15%,0-5%
2569.00000,B St,Phillips Park,"101",B St,67.00000,Front,False,"oak, pin",Quercus palustris,,23.00000,N/A,1.00000,Fair,N/A,None,False,Park,bls,9/28/2015,1:46:12 PM,SR,559228.29173,608095.48616,Probable,Somewhat Likely,Medium,Minor,Low,SR 20150928134613,11/19/2015 6:48:11 PM,"35","85",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"85",0-5%,6-10%
2570.00000,B St,Phillips Park,"101",B St,68.00000,Front,False,"oak, pin",Quercus palustris,,32.00000,N/A,1.00000,Fair,N/A,None,False,Park,,9/28/2015,1:48:33 PM,SR,559228.98662,608085.75758,Probable,Somewhat Likely,Medium,Significant,Moderate,SR 20150928134833,9/28/2015 2:17:07 PM,"40","86",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"86",0-5%,6-10%
2571.00000,B St,Phillips Park,"101",B St,69.00000,Front,False,"maple, red",Acer rubrum,,15.00000,Complete,1.00000,Poor,N/A,None,False,Park,,9/28/2015,1:51:24 PM,SR,559218.56314,608092.01167,Possible,Unlikely,Medium,Severe,Low,SR 20150928135124,9/28/2015 2:17:01 PM,"30","77",None,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,No,"77",0-5%,16-20%
2572.00000,B St,Phillips Park,"101",B St,70.00000,Front,False,"ash, white",Fraxinus americana,,3.00000,N/A,1.00000,Fair,N/A,None,False,Park,remove vines,9/28/2015,1:59:00 PM,SR,559210.91926,608066.99531,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928135901,9/28/2015 2:17:14 PM,"12","15",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"15",0-5%,0-5%
2573.00000,B St,Phillips Park,"101",B St,71.00000,Front,False,"magnolia, sweetbay",Magnolia virginiana,,6.00000,N/A,3.00000,Excellent,N/A,None,False,Park,,9/28/2015,2:05:44 PM,SR,559200.49577,608053.79224,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928140544,9/28/2015 2:17:23 PM,"10","15",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"15",0-5%,0-5%
2574.00000,B St,Phillips Park,"101",B St,72.00000,Front,False,"magnolia, sweetbay",Magnolia virginiana,,7.00000,N/A,2.00000,Excellent,N/A,None,False,Park,,9/28/2015,2:07:09 PM,SR,559187.29270,608041.28406,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928140709,9/28/2015 2:17:30 PM,"15","23",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"23",0-5%,0-5%
2575.00000,B St,Phillips Park,"101",B St,73.00000,Front,False,"magnolia, sweetbay",Magnolia virginiana,,4.00000,N/A,2.00000,Very Good,N/A,None,False,Park,,9/28/2015,2:09:14 PM,SR,559172.69983,608027.38609,Possible,Unlikely,Medium,Negligible,Low,SR 20150928140914,9/28/2015 2:17:42 PM,"12","14",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"14",0-5%,0-5%
2576.00000,B St,Phillips Park,"101",B St,74.00000,Front,False,blackgum,Nyssa sylvatica,,60.00000,N/A,4.00000,Fair,N/A,None,False,Park,"cable and brace; remove vines",9/28/2015,2:12:22 PM,SR,559153.93756,608028.08099,Improbable,Unlikely,Medium,Severe,Low,SR 20150928141222,9/28/2015 2:17:50 PM,"60","76",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"76",0-5%,0-5%
2577.00000,B St,Phillips Park,"101",B St,75.00000,Front,False,"cherry/plum, spp.",Prunus spp.,,51.00000,N/A,2.00000,Fair,N/A,None,False,Park,remove vines,9/28/2015,2:19:36 PM,SR,559198.41108,608082.97799,Probable,Unlikely,Very Low,Negligible,Low,SR 20150928141936,9/28/2015 2:25:27 PM,"55","98",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"98",0-5%,0-5%
2578.00000,B St,Phillips Park,"101",B St,76.00000,Front,False,"sweetgum, American",Liquidambar styraciflua,rotundiloba,5.00000,N/A,1.00000,Excellent,N/A,None,False,Park,,9/28/2015,2:25:56 PM,SR,559242.18970,608044.06366,Improbable,Unlikely,Medium,Negligible,Low,SR 20150928142556,9/28/2015 2:25:56 PM,"16","37",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"37",0-5%,0-5%
2579.00000,B St,Phillips Park,"101",B St,77.00000,Front,False,tuliptree,Liriodendron tulipifera,,38.00000,N/A,1.00000,Very Good,N/A,None,False,Park,remove poison ivy,9/28/2015,2:34:40 PM,SR,559263.73156,608014.87791,Possible,Unlikely,Very Low,Negligible,Low,SR 20150928143441,9/28/2015 2:34:41 PM,"60","115",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"115",0-5%,0-5%
2580.00000,B St,Phillips Park,"101",B St,78.00000,Front,False,"oak, pin",Quercus palustris,,27.00000,N/A,1.00000,Fair,N/A,None,False,Park,bls,9/28/2015,2:50:14 PM,SR,559313.76427,608043.36876,Possible,Unlikely,Very Low,Minor,Low,SR 20150928145014,11/19/2015 6:48:11 PM,"50","91",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"91",0-5%,0-5%
2581.00000,B St,Phillips Park,"101",B St,79.00000,Front,False,"maple, red",Acer rubrum,,24.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,9/28/2015,2:52:35 PM,SR,559307.51018,608073.94430,Possible,Unlikely,Medium,Minor,Low,SR 20150928145235,9/28/2015 2:52:35 PM,"45","82",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"82",0-5%,0-5%
2582.00000,B St,Phillips Park,"101",B St,80.00000,Front,False,"maple, red",Acer rubrum,,45.00000,Complete,5.00000,Poor,N/A,None,False,Park,cable and brace,9/28/2015,3:46:23 PM,SR,559286.66322,608101.74025,Probable,Somewhat Likely,Medium,Severe,Moderate,SR 20150928154624,11/19/2015 6:58:32 PM,"37","72",None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"72",0-5%,11-15%
2583.00000,B St,Phillips Park,"101",B St,81.00000,Front,False,"oak, pin",Quercus palustris,,52.00000,N/A,1.00000,Poor,N/A,None,False,Park,"bls; remove poison ivy",9/28/2015,3:52:47 PM,SR,559364.26488,608066.48819,Possible,Unlikely,Medium,Severe,Low,SR 20150928155247,11/19/2015 6:53:20 PM,"75","90",None,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,No,"90",0-5%,0-5%
2584.00000,B St,Phillips Park,"101",B St,82.00000,Front,False,"oak, pin",Quercus palustris,,26.00000,N/A,1.00000,Fair,N/A,None,False,Park,bls,9/28/2015,4:11:06 PM,SR,559736.45974,608180.70141,Probable,Unlikely,Low,Minor,Low,SR 20150928161106,11/19/2015 6:48:11 PM,"60","92",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"92",0-5%,11-15%
2585.00000,Barksdale Rd,Norma B. Handloff Park,"1000",Barksdale Rd,1.00000,Front,False,"maple, red",Acer rubrum,,13.00000,N/A,1.00000,Fair,N/A,None,False,Park,"poor structure; cable and brace",9/29/2015,12:44:25 PM,SR,556467.15155,611709.08803,Possible,Unlikely,Medium,Significant,Low,SR 20150929124624,9/29/2015 12:44:25 PM,"25","34",None,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,No,"34",0-5%,0-5%
2586.00000,Barksdale Rd,Norma B. Handloff Park,"1000",Barksdale Rd,2.00000,Front,False,"dogwood, flowering",Cornus florida,,8.00000,N/A,4.00000,Fair,N/A,None,False,Park,,9/29/2015,12:50:59 PM,SR,556549.39821,611707.98405,Possible,Unlikely,Medium,Negligible,Low,SR 20150929125059,9/29/2015 12:50:59 PM,"7","8",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"8",0-5%,6-10%
2587.00000,Barksdale Rd,Norma B. Handloff Park,"1000",Barksdale Rd,3.00000,Front,False,"oak, northern red",Quercus rubra,,19.00000,N/A,1.00000,Good,N/A,None,False,Park,bls,9/29/2015,12:53:11 PM,SR,556493.64712,611744.96744,Imminent,Likely,Medium,Minor,Moderate,SR 20150929125312,11/19/2015 6:48:11 PM,"40","52",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"52",0-5%,0-5%
2588.00000,Barksdale Rd,Norma B. Handloff Park,"1000",Barksdale Rd,4.00000,Front,False,"maple, red",Acer rubrum,,21.00000,N/A,1.00000,Fair,N/A,None,False,Park,"cable and brace; poor root system",9/29/2015,12:56:48 PM,SR,556520.14268,611788.02274,Probable,Somewhat Likely,Medium,Severe,Moderate,SR 20150929125649,9/29/2015 12:56:49 PM,"35","47",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"47",0-5%,0-5%
2589.00000,Barksdale Rd,Norma B. Handloff Park,"1000",Barksdale Rd,5.00000,Front,False,"elm, Chinese",Ulmus parvifolia,,20.00000,N/A,1.00000,Fair,N/A,None,False,Park,cable and brace,9/29/2015,1:00:16 PM,SR,556479.29535,611808.99840,Possible,Unlikely,Medium,Severe,Low,SR 20150929130016,9/29/2015 1:00:16 PM,"45","43",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"43",0-5%,0-5%
2590.00000,Barksdale Rd,Norma B. Handloff Park,"1000",Barksdale Rd,6.00000,Front,False,"oak, willow",Quercus phellos,,21.00000,N/A,1.00000,Good,N/A,None,False,Park,,9/29/2015,1:03:11 PM,SR,556466.59956,611853.15768,Possible,Unlikely,Medium,Minor,Low,SR 20150929130311,9/29/2015 1:03:11 PM,"47","56",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"56",0-5%,0-5%
